frame,track_id,speed_kmh
1688,66,2.1
1688,67,0.0
1688,68,4.7
1688,70,0.0
1689,66,2.1
1689,67,0.0
1689,68,4.2
1689,70,0.0
1690,66,2.1
1690,67,0.0
1690,68,3.8
1690,70,20.4
1691,66,2.3
1691,67,0.0
1691,68,3.5
1691,70,17.0
1692,66,2.6
1692,67,0.0
1692,68,3.2
1692,70,17.9
1693,66,3.0
1693,67,0.0
1693,68,2.7
1693,70,19.8
1694,66,3.6
1694,67,0.0
1694,68,2.1
1694,70,22.5
1695,66,4.2
1695,67,0.0
1695,68,1.5
1695,70,25.4
1696,66,4.8
1696,67,0.0
1696,68,1.1
1696,70,27.7
1697,66,5.4
1697,67,0.0
1697,68,0.8
1697,70,29.3
1698,66,6.0
1698,67,0.0
1698,68,0.6
1699,66,6.6
1699,67,0.0
1699,68,0.5
1700,66,7.2
1700,68,0.3
1701,66,7.5
1701,68,0.2
1702,66,7.7
1702,68,0.0
1703,66,7.5
1704,66,7.2
1705,66,6.9
1706,66,6.5
1707,66,6.0
1707,75,0.0
1708,66,5.6
1708,75,0.0
1709,66,5.1
1709,75,77.3
1710,66,4.8
1710,75,73.5
1711,66,4.5
1712,66,4.2
1713,66,3.9
1714,66,3.5
1715,66,3.2
1715,75,100.5
1716,66,3.0
1716,75,108.7
1717,66,2.9
1717,75,111.4
1718,66,2.7
1718,75,112.0
1719,66,2.6
1719,75,111.1
1720,66,2.4
1720,75,109.3
1720,67,0.2
1721,66,2.4
1721,75,108.2
1721,67,0.3
1722,66,2.4
1722,75,106.9
1722,67,0.5
1723,66,2.6
1723,75,108.7
1723,67,0.8
1724,66,2.7
1724,75,107.3
1724,67,1.1
1724,68,0.5
1725,66,2.6
1725,67,1.4
1725,68,1.1
1726,66,2.3
1726,67,1.7
1726,68,1.9
1727,66,2.0
1727,67,2.0
1728,66,1.7
1728,67,2.3
1728,68,2.9
1729,66,1.4
1729,67,2.4
1729,68,3.9
1729,71,0.0
1729,75,98.9
1730,66,1.1
1730,67,2.6
1730,68,5.1
1730,75,92.3
1731,66,0.9
1731,67,2.9
1731,68,6.2
1731,75,86.3
1732,66,0.8
1732,67,3.0
1732,68,7.5
1733,66,0.6
1733,68,9.0
1734,66,0.6
1734,68,9.9
1734,75,82.5
1734,67,3.2
1735,66,0.8
1735,68,10.4
1735,67,3.3
1736,66,0.9
1736,68,10.7
1737,66,1.1
1737,68,10.8
1737,75,81.2
1738,66,1.2
1738,68,10.7
1739,66,1.4
1739,68,10.4
1740,66,1.4
1740,68,10.0
1741,66,1.2
1741,68,9.7
1742,66,1.2
1742,68,9.0
1742,75,82.1
1743,66,1.2
1743,68,8.1
1743,75,82.6
1743,67,3.8
1744,66,1.2
1744,68,7.8
1744,75,83.5
1744,67,4.3
1745,66,1.4
1745,68,7.2
1745,75,84.2
1745,67,4.9
1746,66,1.5
1746,68,6.6
1746,75,87.2
1747,66,1.7
1747,68,6.0
1747,75,88.5
1748,66,1.8
1748,68,5.4
1748,75,90.0
1749,66,2.0
1749,68,5.0
1750,66,2.3
1750,68,4.4
1750,75,90.8
1751,66,2.4
1751,68,3.9
1751,75,88.7
1752,66,2.4
1752,68,3.6
1752,75,83.0
1753,66,2.4
1753,68,3.2
1753,75,75.8
1754,66,2.3
1754,68,2.7
1754,75,68.4
1755,66,2.0
1755,68,2.4
1755,75,61.2
1756,66,1.7
1756,68,2.3
1756,75,54.5
1757,66,1.4
1757,68,2.1
1757,75,49.8
1758,66,1.1
1758,68,2.1
1758,75,45.2
1758,71,0.0
1759,66,0.8
1759,68,2.1
1759,75,40.3
1759,71,6.8
1760,66,0.5
1760,68,2.1
1760,75,36.5
1760,71,5.7
1761,66,0.5
1761,68,2.0
1761,75,34.1
1762,66,0.6
1762,68,1.8
1762,75,33.8
1763,66,0.6
1763,68,1.8
1763,75,33.8
1764,66,0.9
1764,68,1.8
1764,75,33.9
1765,66,1.2
1765,68,1.8
1765,75,33.2
1766,66,1.6
1766,68,1.8
1766,75,32.0
1766,71,6.0
1767,66,1.9
1767,68,1.9
1767,75,30.6
1767,71,5.9
1768,66,2.5
1768,68,1.9
1768,75,29.4
1768,71,5.6
1768,76,0.0
1769,66,3.0
1769,68,2.0
1769,75,28.6
1769,71,5.3
1770,66,3.4
1770,68,2.2
1770,75,28.0
1770,71,5.1
1771,66,3.8
1771,68,2.4
1771,75,27.5
1771,71,5.0
1772,66,4.2
1772,68,2.6
1772,75,26.6
1773,66,4.8
1773,68,3.0
1773,75,25.7
1773,71,4.8
1774,66,5.4
1774,68,3.4
1774,75,25.1
1774,71,4.6
1775,66,5.8
1775,68,3.7
1775,75,25.2
1775,71,4.2
1776,66,6.3
1776,68,3.9
1776,75,25.3
1777,66,6.7
1777,68,3.8
1777,75,25.1
1778,66,7.0
1778,68,3.6
1778,75,24.7
1779,66,7.2
1779,68,3.4
1779,75,24.0
1779,76,0.0
1780,66,7.2
1780,68,3.2
1780,75,23.5
1781,66,7.1
1781,68,3.0
1781,75,23.2
1781,76,37.6
1782,66,6.9
1782,68,2.6
1782,75,23.0
1783,66,6.3
1783,68,2.1
1783,75,22.7
1784,66,5.6
1784,68,1.6
1784,75,22.3
1784,76,33.6
1785,66,5.0
1785,68,1.1
1785,75,22.0
1785,76,29.8
1786,66,4.1
1786,68,0.8
1786,75,22.0
1786,76,27.5
1787,66,3.3
1787,68,0.6
1787,75,22.0
1787,76,25.4
1788,66,2.5
1788,68,0.5
1788,75,22.3
1788,76,23.6
1789,66,1.8
1789,68,0.3
1789,75,22.5
1789,76,22.1
1790,66,1.5
1790,68,0.2
1790,75,22.4
1790,71,4.1
1790,76,21.0
1791,66,1.1
1791,68,0.0
1791,75,22.0
1791,71,3.7
1791,76,19.6
1792,66,0.9
1792,68,0.0
1792,75,21.8
1792,71,3.4
1792,76,18.5
1793,66,0.9
1793,68,0.0
1793,75,21.4
1793,71,3.3
1793,76,15.5
1794,66,0.9
1794,68,0.0
1794,75,21.4
1794,71,3.2
1794,76,13.6
1795,66,0.9
1795,68,0.0
1795,75,21.2
1796,66,1.1
1796,68,0.0
1796,75,20.8
1797,66,1.2
1797,68,0.2
1797,75,20.3
1797,71,3.0
1798,66,1.4
1798,68,0.5
1798,75,19.7
1798,71,2.7
1799,66,1.5
1799,68,0.8
1799,75,19.5
1800,66,1.7
1800,68,1.2
1800,75,19.5
1800,71,2.6
1800,76,13.2
1801,66,1.8
1801,68,1.7
1801,75,19.2
1802,66,2.0
1802,68,2.1
1802,75,18.8
1803,66,2.1
1803,68,2.6
1803,75,18.1
1804,66,2.4
1804,68,3.0
1804,75,17.2
1805,66,2.7
1805,68,3.5
1805,75,16.5
1806,66,3.0
1806,68,3.8
1806,75,15.7
1807,66,3.3
1807,68,3.8
1807,75,15.2
1808,66,3.5
1808,68,3.6
1808,75,14.5
1809,66,3.6
1809,68,3.5
1809,75,13.8
1810,66,3.6
1810,68,3.2
1810,75,13.1
1811,66,3.6
1811,68,2.9
1811,75,12.7
1811,71,2.7
1812,66,3.6
1812,68,2.6
1812,75,12.5
1812,71,2.7
1813,66,3.5
1813,68,2.3
1813,75,12.5
1814,66,3.2
1814,68,2.0
1814,75,12.6
1815,66,3.0
1815,68,1.7
1815,75,12.6
1816,66,3.0
1816,68,1.7
1816,75,12.7
1817,66,3.0
1817,68,2.0
1817,75,12.8
1818,66,3.0
1818,68,2.1
1818,75,12.8
1819,66,3.0
1819,68,2.4
1819,75,12.9
1820,66,3.0
1820,68,2.7
1820,75,12.9
1821,66,3.0
1821,68,3.0
1821,75,12.9
1822,66,3.0
1822,68,3.3
1822,75,12.6
1823,66,3.3
1823,68,3.6
1823,75,12.4
1824,66,3.5
1824,68,3.9
1824,75,12.1
1825,66,3.3
1825,68,4.2
1825,75,11.7
1826,66,3.2
1826,68,4.2
1826,75,11.4
1827,66,3.0
1827,68,4.1
1827,75,11.2
1828,66,3.0
1828,68,3.9
1828,75,11.2
1829,66,3.0
1829,68,3.6
1829,75,10.9
1830,66,3.0
1830,68,3.3
1830,75,10.6
1831,66,3.2
1831,68,3.0
1831,75,10.5
1831,80,0.0
1832,66,3.2
1832,68,2.7
1832,75,10.5
1833,66,3.0
1833,68,2.4
1833,75,10.6
1834,66,3.0
1834,68,2.1
1834,75,10.9
1835,66,3.0
1835,68,1.8
1835,75,10.9
1836,66,2.9
1836,68,1.7
1836,75,10.9
1837,66,2.7
1837,68,1.5
1837,75,10.9
1838,66,2.6
1838,68,1.5
1838,75,10.9
1838,80,0.0
1839,66,2.6
1839,68,1.5
1839,75,11.0
1839,80,59.8
1840,66,2.4
1840,68,1.5
1840,75,11.2
1840,80,49.9
1841,66,2.1
1841,68,1.7
1841,75,11.2
1841,80,44.4
1842,66,2.0
1842,68,1.8
1842,75,11.1
1842,80,41.3
1843,66,1.8
1843,68,1.8
1843,75,10.9
1844,66,1.7
1844,68,1.8
1844,75,10.9
1845,66,1.7
1845,68,1.8
1845,75,10.9
1846,66,1.8
1846,68,1.8
1846,75,10.8
1847,66,2.0
1847,68,2.0
1847,75,10.8
1848,66,2.0
1848,68,2.1
1848,75,10.8
1849,66,1.8
1849,75,10.8
1850,66,2.0
1850,75,10.7
1851,71,4.4
1852,71,6.4
1853,71,8.5
1854,71,10.8
1855,71,13.1
1855,84,0.0
1856,71,15.7
1856,84,0.0
1857,71,18.3
1857,84,0.0
1858,71,20.6
1858,84,0.0
1859,71,22.8
1859,84,1.1
1860,71,23.3
1860,84,1.5
1861,71,22.1
1861,84,1.7
1862,71,20.5
1863,71,18.5
1863,84,2.4
1864,71,16.4
1864,84,3.1
1865,71,14.1
1865,84,3.5
1866,71,11.8
1867,71,9.6
1868,71,7.6
1869,71,5.5
1870,71,5.0
1871,71,4.8
1872,71,4.8
1873,71,5.0
1874,71,5.3
1875,71,5.6
1876,71,5.7
1877,71,5.7
1878,71,6.0
1879,71,6.2
1880,71,6.2
1881,71,6.0
1882,71,5.9
1883,71,5.7
1884,71,5.6
1885,71,5.4
1886,71,5.3
1886,90,0.0
1887,71,5.1
1887,90,0.0
1888,71,4.8
1888,90,67.9
1889,71,4.7
1889,84,4.2
1889,90,68.1
1890,71,4.7
1890,84,4.7
1890,90,68.2
1891,71,4.7
1891,84,5.6
1891,90,68.3
1892,71,4.5
1892,84,6.6
1893,71,4.2
1893,84,7.2
1894,71,3.9
1894,84,7.9
1894,90,74.6
1895,71,3.9
1895,84,8.2
1895,90,79.5
1896,71,4.0
1896,84,8.1
1896,90,82.5
1897,71,4.0
1897,84,7.8
1897,90,84.2
1898,71,4.3
1898,84,7.3
1898,90,85.4
1899,71,4.6
1899,84,6.5
1900,71,4.9
1900,84,5.7
1900,90,87.8
1901,71,5.2
1901,84,4.8
1901,90,92.4
1902,71,5.7
1902,84,3.8
1902,90,97.2
1902,91,0.0
1903,71,6.5
1903,84,2.9
1903,90,101.8
1903,91,0.0
1904,71,6.9
1904,84,2.1
1904,91,9.6
1905,71,7.1
1905,84,1.7
1905,91,8.0
1906,71,7.3
1906,84,1.4
1907,71,7.3
1908,71,7.2
1908,84,1.1
1908,90,107.0
1909,71,7.3
1909,84,1.2
1909,90,108.7
1910,71,7.4
1910,94,0.0
1910,90,109.9
1911,71,7.5
1911,84,1.4
1911,94,0.0
1911,90,111.7
1912,71,7.4
1912,84,1.5
1913,71,7.4
1913,84,1.8
1913,90,115.0
1914,71,7.3
1914,84,2.3
1914,90,116.9
1915,71,7.4
1915,84,2.6
1916,71,7.4
1916,84,2.7
1916,94,0.0
1916,90,117.4
1917,71,7.7
1917,84,2.9
1917,90,116.9
1918,71,7.7
1918,84,3.2
1918,90,116.3
1919,71,7.4
1919,84,3.5
1920,71,7.2
1920,84,3.6
1921,71,6.9
1921,84,3.9
1922,71,6.7
1922,84,4.4
1922,90,114.2
1923,71,6.6
1923,84,4.8
1923,91,9.5
1923,90,111.0
1924,71,6.7
1924,84,5.1
1924,91,10.3
1924,90,107.9
1925,71,6.6
1925,84,5.6
1926,71,6.6
1927,71,6.3
1928,71,6.3
1928,84,6.5
1928,90,106.7
1929,71,6.3
1929,90,104.3
1930,71,6.3
1930,90,100.7
1931,71,6.5
1932,71,6.5
1932,91,10.8
1932,90,98.5
1933,71,6.3
1934,71,6.2
1934,90,96.6
1935,71,6.0
1935,90,95.4
1936,71,6.2
1936,90,92.6
1936,84,7.6
1937,71,6.3
1937,90,91.3
1937,84,8.8
1938,71,6.3
1938,90,90.2
1939,71,6.3
1939,90,86.9
1939,84,10.6
1940,71,6.2
1940,84,12.2
1941,71,5.9
1941,90,82.0
1941,84,13.5
1942,71,5.4
1942,90,77.7
1943,71,5.0
1943,91,11.3
1943,90,72.8
1944,71,4.5
1944,90,67.3
1945,71,4.1
1945,91,11.4
1945,90,61.1
1946,71,3.5
1946,91,11.3
1946,90,55.3
1947,71,2.9
1947,91,11.0
1947,90,50.9
1948,71,2.4
1948,90,46.8
1949,71,2.0
1949,90,42.9
1949,84,15.7
1950,71,1.7
1950,90,40.9
1951,71,1.5
1951,90,38.9
1951,84,18.1
1952,71,1.7
1952,90,37.0
1952,84,20.7
1953,71,1.8
1953,90,36.1
1953,84,22.9
1954,71,1.8
1954,90,35.7
1954,84,24.4
1955,71,1.8
1955,90,34.9
1956,71,1.8
1956,90,33.5
1957,71,1.8
1957,90,32.0
1957,84,25.9
1958,71,1.8
1958,90,30.4
1958,84,26.7
1959,71,1.8
1959,90,28.7
1959,84,27.1
1960,71,2.0
1960,90,27.5
1960,84,27.6
1961,71,2.0
1961,90,26.3
1961,84,27.2
1962,71,1.8
1962,90,24.9
1963,71,1.7
1963,90,23.5
1963,84,25.8
1964,71,1.8
1964,90,22.2
1965,71,2.1
1965,91,11.1
1965,90,21.4
1965,84,24.2
1966,71,2.6
1966,91,11.3
1966,90,20.9
1966,84,22.4
1967,71,3.2
1967,91,11.5
1967,90,20.6
1967,84,21.1
1968,71,4.0
1968,91,11.0
1968,90,20.4
1968,84,19.6
1969,71,4.9
1969,91,10.3
1969,90,20.0
1969,84,17.9
1970,71,5.7
1970,91,9.3
1970,90,19.4
1970,84,16.5
1971,71,6.7
1971,91,8.4
1971,90,19.0
1971,84,14.9
1972,71,7.6
1972,91,7.7
1972,90,18.7
1972,84,13.3
1973,71,8.4
1973,91,7.1
1973,90,18.2
1973,84,12.6
1974,71,9.0
1974,91,6.6
1974,90,17.9
1974,84,12.1
1975,71,9.2
1975,90,17.6
1975,84,11.6
1976,71,9.0
1976,91,5.7
1976,90,17.1
1976,84,10.8
1977,71,8.7
1977,91,4.8
1977,90,16.3
1977,84,9.9
1978,71,8.0
1978,91,4.4
1978,90,15.4
1978,84,9.4
1979,71,7.2
1979,91,4.2
1979,90,14.7
1979,84,9.2
1980,71,6.2
1980,91,4.1
1980,90,14.0
1980,84,9.3
1981,71,5.2
1981,91,4.0
1981,90,13.0
1981,84,9.2
1982,71,4.3
1982,91,4.0
1982,90,12.2
1982,84,9.1
1983,71,3.4
1983,91,4.1
1983,90,11.1
1983,84,9.0
1984,71,2.9
1984,91,4.2
1984,90,9.7
1984,84,8.7
1985,71,2.7
1985,91,4.7
1985,90,8.5
1985,84,8.4
1986,71,2.6
1986,91,5.3
1986,90,7.4
1986,84,8.6
1987,71,2.4
1987,90,6.8
1987,84,8.8
1988,71,2.4
1988,90,6.4
1988,84,8.7
1989,71,2.6
1989,91,5.7
1989,90,6.3
1989,84,8.6
1990,71,2.7
1990,91,6.2
1990,90,6.3
1990,84,8.4
1991,71,2.9
1991,91,6.8
1991,90,6.5
1991,84,8.4
1992,71,3.0
1992,91,7.4
1992,90,6.9
1992,84,8.0
1993,71,3.2
1993,91,8.0
1993,90,7.7
1993,84,7.8
1994,71,3.0
1994,90,8.7
1994,84,7.6
1995,71,2.9
1995,90,9.6
1995,84,7.1
1996,71,2.9
1996,90,10.5
1996,84,6.6
1997,71,3.0
1997,90,11.2
1997,84,6.0
1998,71,3.3
1998,90,11.8
1998,84,5.6
1999,71,3.8
1999,90,12.3
1999,84,5.1
2000,71,4.2
2000,90,12.9
2001,71,4.8
2001,90,13.4
2002,71,5.3
2002,91,8.5
2002,90,13.7
2003,71,5.7
2003,91,8.7
2003,90,13.9
2004,71,6.2
2004,90,14.1
2005,71,6.5
2005,90,14.3
2006,71,6.6
2006,90,14.4
2007,71,6.5
2007,90,14.4
2008,71,6.2
2008,90,14.3
2009,71,5.7
2009,90,13.9
2010,71,5.1
2010,90,13.5
2011,71,4.4
2011,90,13.2
2012,71,3.9
2012,91,9.1
2012,90,13.1
2013,71,3.6
2013,90,13.0
2014,71,3.7
2014,91,9.2
2014,90,13.3
2015,71,3.7
2015,91,9.2
2015,90,13.7
2015,84,5.9
2016,71,4.1
2016,91,9.1
2016,90,14.2
2017,71,4.5
2017,91,8.9
2017,90,14.9
2017,84,7.1
2018,71,4.8
2018,91,8.6
2018,90,15.7
2018,84,8.5
2019,71,5.4
2019,90,16.4
2019,84,10.2
2020,71,6.2
2020,90,17.1
2020,84,12.2
2021,71,6.8
2021,90,17.6
2021,84,14.2
2022,71,7.4
2022,90,17.7
2022,84,16.0
2023,71,7.5
2023,90,17.6
2023,84,17.8
2024,71,7.7
2024,90,17.1
2024,84,19.6
2025,71,7.7
2025,90,16.3
2025,84,20.1
2026,71,7.5
2026,90,15.5
2026,84,19.2
2027,71,7.5
2027,90,14.8
2027,84,17.9
2028,71,7.4
2028,90,14.5
2028,84,16.5
2029,71,6.9
2029,90,14.2
2029,84,15.0
2030,71,6.3
2030,90,14.1
2030,84,13.4
2031,71,5.7
2031,90,14.4
2032,71,5.2
2032,90,14.7
2033,71,4.8
2033,90,15.4
2034,71,4.1
2034,90,16.2
2035,71,3.8
2035,90,17.2
2035,84,12.6
2036,71,3.4
2036,90,18.0
2036,84,11.9
2037,71,3.0
2037,90,18.6
2037,84,11.3
2038,71,2.8
2038,90,18.9
2038,84,10.7
2039,71,2.8
2039,90,19.1
2039,84,11.3
2040,71,2.7
2040,90,19.2
2040,84,11.9
2041,71,2.6
2041,90,19.2
2042,71,2.6
2042,90,19.1
2042,84,12.6
2043,71,2.9
2043,90,19.2
2043,84,12.9
2044,71,3.0
2044,90,19.2
2044,84,13.1
2045,71,3.0
2045,90,19.3
2045,84,12.8
2046,71,3.0
2046,90,19.3
2046,84,11.6
2047,71,3.0
2047,90,19.6
2047,91,9.0
2048,71,3.0
2048,90,19.9
2048,91,9.3
2048,84,10.5
2049,71,3.0
2049,90,20.4
2049,91,9.6
2049,84,9.4
2050,71,3.0
2050,90,21.0
2050,91,9.7
2050,84,8.2
2051,71,3.2
2051,90,21.4
2051,91,9.7
2051,84,7.1
2052,71,3.0
2052,90,21.8
2052,91,9.9
2052,84,5.9
2053,71,2.7
2053,90,22.0
2053,91,10.1
2053,84,4.9
2054,71,2.7
2054,90,22.2
2054,91,10.3
2054,84,4.3
2055,71,2.7
2055,90,22.4
2055,91,10.5
2055,84,3.7
2056,71,2.9
2056,90,22.3
2056,91,10.1
2057,71,3.0
2057,90,22.4
2058,71,3.2
2058,90,22.4
2059,71,3.5
2059,90,22.3
2060,71,3.6
2060,90,22.4
2060,91,9.2
2061,71,3.8
2061,90,22.2
2061,91,8.5
2062,71,4.1
2062,90,22.3
2062,91,7.7
2063,71,4.2
2063,90,22.3
2063,91,7.2
2064,71,4.2
2064,90,22.5
2064,91,6.5
2065,71,4.1
2065,90,22.8
2065,91,5.8
2065,84,3.7
2066,71,3.9
2066,90,22.8
2066,91,5.3
2067,71,3.8
2067,90,22.6
2067,91,5.0
2068,71,3.5
2068,90,22.0
2068,91,4.8
2069,71,3.2
2069,90,21.3
2069,91,5.1
2070,71,3.0
2070,90,20.8
2070,91,5.3
2071,71,2.9
2071,90,20.3
2071,91,5.7
2072,71,2.7
2072,90,19.8
2072,91,6.1
2073,71,2.7
2073,90,19.4
2073,91,6.7
2074,71,2.7
2074,90,18.9
2074,91,7.2
2075,71,2.7
2075,90,18.6
2075,91,7.7
2076,71,2.7
2076,90,18.4
2076,91,8.0
2077,71,2.7
2077,90,18.4
2077,91,7.9
2078,71,2.7
2078,90,19.0
2078,91,7.7
2079,71,2.7
2079,90,19.8
2079,91,7.4
2080,71,2.7
2080,90,20.2
2080,91,6.8
2081,71,2.7
2081,90,20.7
2081,91,6.0
2082,71,2.7
2082,90,21.0
2082,91,5.3
2083,71,2.7
2083,90,21.3
2083,91,4.7
2084,71,2.7
2084,90,21.4
2085,71,2.7
2085,90,21.4
2086,71,2.7
2086,90,21.8
2087,71,2.7
2087,90,21.6
2088,71,2.7
2088,90,21.2
2089,71,2.7
2089,90,21.0
2090,71,2.9
2090,90,20.9
2092,95,0.0
2092,96,0.0
2093,95,0.0
2093,96,0.0
2093,97,0.0
2094,95,0.0
2094,96,6.8
2094,97,0.0
2095,95,0.0
2095,96,5.7
2095,71,7.6
2096,95,0.0
2096,96,4.9
2096,71,13.0
2096,97,36.7
2097,95,0.0
2097,96,4.4
2097,100,0.0
2097,71,19.1
2098,95,0.0
2098,96,3.9
2098,100,0.0
2098,71,25.9
2098,97,35.1
2099,95,0.0
2099,96,3.6
2099,100,13.6
2099,71,33.5
2099,97,34.3
2100,95,0.0
2100,96,3.3
2100,100,11.3
2100,71,41.7
2100,97,34.2
2101,95,0.0
2101,96,3.1
2101,100,10.9
2101,71,50.7
2101,98,0.0
2102,95,0.0
2102,96,2.9
2102,100,11.2
2102,71,60.9
2103,95,0.2
2103,96,2.8
2103,100,11.0
2103,71,71.8
2103,97,37.3
2104,95,0.3
2104,96,2.3
2104,100,10.6
2104,71,79.0
2104,97,38.5
2104,98,0.0
2105,95,0.5
2105,96,2.0
2105,100,10.4
2105,71,81.6
2105,97,38.9
2105,98,0.0
2106,95,0.6
2106,96,1.8
2106,100,10.1
2106,71,83.7
2106,97,39.4
2106,98,0.0
2107,95,0.8
2107,96,1.6
2107,100,9.7
2107,71,85.2
2107,97,39.9
2107,98,0.0
2108,95,0.9
2108,96,1.6
2108,100,9.4
2108,71,86.0
2108,97,40.0
2108,98,0.0
2109,95,1.1
2109,96,1.5
2109,100,8.7
2109,71,86.2
2109,97,40.4
2109,98,0.5
2110,95,1.2
2110,96,1.5
2110,100,8.3
2110,97,41.0
2110,98,0.7
2111,95,1.4
2111,96,1.7
2111,97,41.6
2111,98,1.1
2112,95,1.4
2112,96,1.9
2112,100,7.9
2112,98,1.5
2113,95,1.4
2113,96,2.3
2113,100,7.3
2113,97,41.2
2113,98,1.9
2114,95,1.6
2114,96,2.7
2114,100,6.9
2115,95,1.8
2115,96,3.2
2115,100,6.7
2115,97,39.4
2116,95,2.0
2116,96,3.7
2116,100,6.5
2116,97,38.3
2116,98,2.1
2117,95,2.2
2117,96,4.2
2117,98,2.6
2118,95,2.4
2118,96,4.7
2118,97,37.2
2118,98,3.2
2119,95,2.6
2119,96,5.2
2120,95,2.9
2120,96,5.7
2120,100,6.6
2121,95,3.1
2121,96,5.9
2121,100,6.7
2122,95,3.4
2122,96,6.2
2122,100,6.8
2122,98,3.9
2123,95,3.9
2123,96,6.5
2123,100,7.0
2123,98,4.5
2124,95,4.1
2124,96,6.7
2124,100,7.2
2124,98,4.9
2125,95,4.5
2125,96,6.7
2125,100,7.4
2125,98,5.3
2125,97,37.4
2126,95,5.1
2126,96,6.7
2126,100,7.7
2126,98,5.4
2126,97,37.7
2127,95,5.7
2127,96,6.7
2127,100,8.0
2127,98,5.4
2128,95,6.4
2128,96,6.8
2128,100,8.2
2128,98,5.4
2128,97,38.6
2129,95,7.1
2129,96,7.0
2129,100,8.2
2129,98,5.4
2129,97,39.6
2130,95,7.8
2130,96,7.1
2130,100,8.2
2130,98,5.3
2130,97,40.7
2131,95,8.4
2131,96,7.1
2131,100,8.5
2131,98,4.8
2131,97,41.6
2132,95,8.5
2132,96,6.8
2132,100,8.7
2132,98,4.2
2132,97,43.3
2133,95,8.3
2133,96,6.5
2133,100,8.8
2134,95,8.2
2134,96,6.3
2134,100,9.2
2135,95,7.7
2135,96,6.0
2135,100,9.5
2136,95,6.9
2136,96,5.8
2136,100,9.8
2137,95,6.2
2137,96,5.6
2137,100,10.1
2137,97,45.4
2138,95,5.4
2138,96,5.1
2138,100,10.5
2138,97,47.3
2139,95,4.8
2139,96,4.6
2139,100,10.8
2139,98,4.7
2139,97,48.0
2140,95,4.2
2140,96,4.1
2140,100,10.8
2140,98,5.2
2140,97,47.1
2141,95,3.8
2141,96,3.6
2141,100,10.8
2141,97,45.6
2142,95,3.8
2142,96,3.3
2142,100,11.0
2142,97,43.6
2143,95,3.6
2143,96,3.0
2143,100,11.1
2143,97,41.3
2144,95,3.7
2144,96,2.9
2144,100,11.1
2145,95,3.9
2145,96,2.7
2145,100,11.1
2145,103,0.0
2145,104,0.0
2146,95,4.1
2146,96,2.4
2146,100,11.1
2146,104,0.0
2147,95,4.3
2147,96,2.3
2147,100,11.3
2147,104,45.6
2148,95,4.4
2148,96,2.4
2148,100,11.7
2148,103,0.0
2148,104,45.1
2149,95,4.3
2149,96,2.7
2149,100,12.2
2149,104,44.7
2149,98,5.8
2150,95,4.2
2150,96,3.3
2150,100,12.6
2150,103,6.8
2150,104,43.8
2150,98,6.8
2151,95,4.1
2151,96,3.9
2151,100,12.9
2151,103,5.7
2151,104,43.2
2151,98,8.2
2152,95,4.0
2152,96,4.7
2152,100,13.2
2152,103,4.9
2152,104,42.6
2152,98,9.7
2153,95,4.0
2153,96,5.4
2153,100,13.3
2153,104,41.8
2153,98,11.6
2154,95,3.8
2154,96,6.2
2154,100,13.4
2154,104,41.2
2154,98,13.7
2155,95,3.6
2155,96,6.9
2155,100,13.5
2155,104,40.3
2155,98,16.2
2156,95,3.4
2156,96,7.8
2156,100,13.0
2156,104,39.4
2157,95,3.0
2157,96,8.5
2157,100,12.4
2157,104,38.0
2158,95,2.8
2158,96,8.9
2158,100,11.6
2158,104,36.6
2159,95,2.6
2159,96,9.1
2159,100,10.9
2159,104,35.3
2160,95,2.5
2160,96,9.1
2160,100,10.3
2160,104,34.4
2161,95,2.5
2161,96,8.9
2161,100,9.7
2161,104,33.3
2161,98,18.5
2162,95,2.3
2162,96,8.6
2162,100,9.2
2162,104,32.7
2163,95,2.1
2163,96,8.2
2163,100,9.0
2163,104,32.4
2164,95,2.0
2164,96,7.5
2164,100,9.1
2164,104,32.2
2165,95,1.8
2165,96,6.9
2165,100,9.6
2165,104,32.7
2166,95,1.8
2166,96,6.3
2166,100,10.6
2166,104,33.0
2167,95,1.8
2167,96,5.9
2167,100,11.5
2167,104,33.3
2168,95,2.0
2168,96,5.4
2168,100,12.5
2168,104,33.6
2169,95,2.2
2169,96,5.1
2169,100,13.5
2169,104,33.6
2170,95,2.5
2170,96,5.0
2170,100,14.5
2170,104,33.7
2171,95,3.0
2171,96,5.0
2171,100,15.5
2171,104,33.7
2172,95,3.7
2172,96,5.0
2172,100,16.2
2172,104,33.2
2173,95,4.9
2173,96,5.1
2173,100,16.7
2173,104,32.6
2174,95,6.0
2174,96,5.3
2174,100,16.7
2174,104,31.7
2175,95,7.4
2175,96,5.4
2175,100,16.2
2175,104,30.6
2176,95,8.9
2176,96,5.4
2176,100,15.5
2176,104,29.8
2177,95,10.4
2177,96,5.4
2177,100,14.8
2177,104,28.9
2178,95,11.5
2178,96,5.4
2178,100,13.8
2178,104,28.0
2179,95,12.4
2179,96,5.3
2179,100,12.9
2179,104,27.4
2180,95,13.0
2180,96,5.0
2180,104,26.6
2181,95,13.3
2181,96,4.8
2181,104,25.9
2182,95,13.1
2182,96,5.0
2182,104,25.0
2183,95,12.6
2183,96,5.2
2183,104,24.5
2184,95,12.0
2184,96,5.7
2184,104,24.1
2185,95,11.1
2185,96,6.5
2185,104,23.7
2186,95,9.9
2186,96,7.8
2186,104,23.1
2187,95,8.7
